elapsed_time_s,cycle_index,current_a,voltage_v,step_index,capacity_ah,record_index,step_time_s,energy_wh,step_type,timestamp_dt,ac_impedance_ohm,dcir_ohm,temperature_c,humidity_pct,specific_capacity_ah_g,power_w,charge_capacity_ah,discharge_capacity_ah,charge_energy_wh,discharge_energy_wh,loop_index,resistance_ohm,conductivity_s_cm,segment
10650.0,0,0.0,0.08,1,0.0,1066,10650.0,0.0,R,2026-04-10 05:59:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
10660.0,0,0.0,0.079,1,0.0,1067,10660.0,0.0,R,2026-04-10 06:00:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
10670.0,0,0.0,0.08,1,0.0,1068,10670.0,0.0,R,2026-04-10 06:00:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.08,1,0.0,1069,,0.0,R,2026-04-10 06:00:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
10690.0,0,0.0,0.08,1,0.0,1070,10690.0,0.0,R,2026-04-10 06:00:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
10700.0,0,0.0,0.08,1,0.0,1071,10700.0,0.0,R,2026-04-10 06:00:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
10710.0,0,0.0,0.08,1,0.0,1072,10710.0,0.0,R,2026-04-10 06:00:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
10720.0,0,0.0,0.08,1,0.0,1073,10720.0,0.0,R,2026-04-10 06:01:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
10730.0,0,0.0,0.08,1,0.0,1074,10730.0,0.0,R,2026-04-10 06:01:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.08,1,0.0,1075,,0.0,R,2026-04-10 06:01:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
10750.0,0,0.0,0.08,1,0.0,1076,10750.0,0.0,R,2026-04-10 06:01:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
10760.0,0,0.0,0.08,1,0.0,1077,10760.0,0.0,R,2026-04-10 06:01:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
10770.0,0,0.0,0.079,1,0.0,1078,10770.0,0.0,R,2026-04-10 06:01:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
10780.0,0,0.0,0.08,1,0.0,1079,10780.0,0.0,R,2026-04-10 06:02:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
10790.0,0,0.0,0.08,1,0.0,1080,10790.0,0.0,R,2026-04-10 06:02:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.08,1,0.0,1081,,0.0,R,2026-04-10 06:02:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
10810.0,0,0.0,0.079,1,0.0,1082,10810.0,0.0,R,2026-04-10 06:02:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
10820.0,0,0.0,0.08,1,0.0,1083,10820.0,0.0,R,2026-04-10 06:02:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
10830.0,0,0.0,0.08,1,0.0,1084,10830.0,0.0,R,2026-04-10 06:02:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
10840.0,0,0.0,0.08,1,0.0,1085,10840.0,0.0,R,2026-04-10 06:03:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
10850.0,0,0.0,0.08,1,0.0,1086,10850.0,0.0,R,2026-04-10 06:03:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.08,1,0.0,1087,,0.0,R,2026-04-10 06:03:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
10870.0,0,0.0,0.08,1,0.0,1088,10870.0,0.0,R,2026-04-10 06:03:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
10880.0,0,0.0,0.08,1,0.0,1089,10880.0,0.0,R,2026-04-10 06:03:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
10890.0,0,0.0,0.08,1,0.0,1090,10890.0,0.0,R,2026-04-10 06:03:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
10900.0,0,0.0,0.08,1,0.0,1091,10900.0,0.0,R,2026-04-10 06:04:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
10910.0,0,0.0,0.08,1,0.0,1092,10910.0,0.0,R,2026-04-10 06:04:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.08,1,0.0,1093,,0.0,R,2026-04-10 06:04:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
10930.0,0,0.0,0.08,1,0.0,1094,10930.0,0.0,R,2026-04-10 06:04:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
10940.0,0,0.0,0.079,1,0.0,1095,10940.0,0.0,R,2026-04-10 06:04:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
10950.0,0,0.0,0.08,1,0.0,1096,10950.0,0.0,R,2026-04-10 06:04:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
10960.0,0,0.0,0.08,1,0.0,1097,10960.0,0.0,R,2026-04-10 06:05:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
10970.0,0,0.0,0.079,1,0.0,1098,10970.0,0.0,R,2026-04-10 06:05:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.08,1,0.0,1099,,0.0,R,2026-04-10 06:05:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
10990.0,0,0.0,0.08,1,0.0,1100,10990.0,0.0,R,2026-04-10 06:05:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11000.0,0,0.0,0.08,1,0.0,1101,11000.0,0.0,R,2026-04-10 06:05:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11010.0,0,0.0,0.08,1,0.0,1102,11010.0,0.0,R,2026-04-10 06:05:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11020.0,0,0.0,0.08,1,0.0,1103,11020.0,0.0,R,2026-04-10 06:06:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11030.0,0,0.0,0.08,1,0.0,1104,11030.0,0.0,R,2026-04-10 06:06:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.08,1,0.0,1105,,0.0,R,2026-04-10 06:06:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11050.0,0,0.0,0.079,1,0.0,1106,11050.0,0.0,R,2026-04-10 06:06:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11060.0,0,0.0,0.08,1,0.0,1107,11060.0,0.0,R,2026-04-10 06:06:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11070.0,0,0.0,0.08,1,0.0,1108,11070.0,0.0,R,2026-04-10 06:06:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11080.0,0,0.0,0.08,1,0.0,1109,11080.0,0.0,R,2026-04-10 06:07:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11090.0,0,0.0,0.08,1,0.0,1110,11090.0,0.0,R,2026-04-10 06:07:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.08,1,0.0,1111,,0.0,R,2026-04-10 06:07:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11110.0,0,0.0,0.08,1,0.0,1112,11110.0,0.0,R,2026-04-10 06:07:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11120.0,0,0.0,0.08,1,0.0,1113,11120.0,0.0,R,2026-04-10 06:07:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11130.0,0,0.0,0.08,1,0.0,1114,11130.0,0.0,R,2026-04-10 06:07:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11140.0,0,0.0,0.079,1,0.0,1115,11140.0,0.0,R,2026-04-10 06:08:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11150.0,0,0.0,0.08,1,0.0,1116,11150.0,0.0,R,2026-04-10 06:08:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.08,1,0.0,1117,,0.0,R,2026-04-10 06:08:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11170.0,0,0.0,0.08,1,0.0,1118,11170.0,0.0,R,2026-04-10 06:08:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11180.0,0,0.0,0.08,1,0.0,1119,11180.0,0.0,R,2026-04-10 06:08:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11190.0,0,0.0,0.08,1,0.0,1120,11190.0,0.0,R,2026-04-10 06:08:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11200.0,0,0.0,0.08,1,0.0,1121,11200.0,0.0,R,2026-04-10 06:09:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11210.0,0,0.0,0.08,1,0.0,1122,11210.0,0.0,R,2026-04-10 06:09:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.08,1,0.0,1123,,0.0,R,2026-04-10 06:09:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11230.0,0,0.0,0.08,1,0.0,1124,11230.0,0.0,R,2026-04-10 06:09:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11240.0,0,0.0,0.08,1,0.0,1125,11240.0,0.0,R,2026-04-10 06:09:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11250.0,0,0.0,0.08,1,0.0,1126,11250.0,0.0,R,2026-04-10 06:09:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11260.0,0,0.0,0.079,1,0.0,1127,11260.0,0.0,R,2026-04-10 06:10:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11270.0,0,0.0,0.08,1,0.0,1128,11270.0,0.0,R,2026-04-10 06:10:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.08,1,0.0,1129,,0.0,R,2026-04-10 06:10:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11290.0,0,0.0,0.079,1,0.0,1130,11290.0,0.0,R,2026-04-10 06:10:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11300.0,0,0.0,0.08,1,0.0,1131,11300.0,0.0,R,2026-04-10 06:10:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11310.0,0,0.0,0.08,1,0.0,1132,11310.0,0.0,R,2026-04-10 06:10:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11320.0,0,0.0,0.08,1,0.0,1133,11320.0,0.0,R,2026-04-10 06:11:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11330.0,0,0.0,0.08,1,0.0,1134,11330.0,0.0,R,2026-04-10 06:11:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.079,1,0.0,1135,,0.0,R,2026-04-10 06:11:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11350.0,0,0.0,0.079,1,0.0,1136,11350.0,0.0,R,2026-04-10 06:11:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11360.0,0,0.0,0.079,1,0.0,1137,11360.0,0.0,R,2026-04-10 06:11:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11370.0,0,0.0,0.08,1,0.0,1138,11370.0,0.0,R,2026-04-10 06:11:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11380.0,0,0.0,0.08,1,0.0,1139,11380.0,0.0,R,2026-04-10 06:12:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11390.0,0,0.0,0.08,1,0.0,1140,11390.0,0.0,R,2026-04-10 06:12:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.08,1,0.0,1141,,0.0,R,2026-04-10 06:12:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11410.0,0,0.0,0.08,1,0.0,1142,11410.0,0.0,R,2026-04-10 06:12:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11420.0,0,0.0,0.08,1,0.0,1143,11420.0,0.0,R,2026-04-10 06:12:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11430.0,0,0.0,0.08,1,0.0,1144,11430.0,0.0,R,2026-04-10 06:12:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11440.0,0,0.0,0.08,1,0.0,1145,11440.0,0.0,R,2026-04-10 06:13:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11450.0,0,0.0,0.08,1,0.0,1146,11450.0,0.0,R,2026-04-10 06:13:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.079,1,0.0,1147,,0.0,R,2026-04-10 06:13:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11470.0,0,0.0,0.079,1,0.0,1148,11470.0,0.0,R,2026-04-10 06:13:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11480.0,0,0.0,0.08,1,0.0,1149,11480.0,0.0,R,2026-04-10 06:13:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11490.0,0,0.0,0.08,1,0.0,1150,11490.0,0.0,R,2026-04-10 06:13:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11500.0,0,0.0,0.08,1,0.0,1151,11500.0,0.0,R,2026-04-10 06:14:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11510.0,0,0.0,0.08,1,0.0,1152,11510.0,0.0,R,2026-04-10 06:14:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.08,1,0.0,1153,,0.0,R,2026-04-10 06:14:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11530.0,0,0.0,0.08,1,0.0,1154,11530.0,0.0,R,2026-04-10 06:14:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11540.0,0,0.0,0.08,1,0.0,1155,11540.0,0.0,R,2026-04-10 06:14:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11550.0,0,0.0,0.08,1,0.0,1156,11550.0,0.0,R,2026-04-10 06:14:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11560.0,0,0.0,0.08,1,0.0,1157,11560.0,0.0,R,2026-04-10 06:15:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11570.0,0,0.0,0.08,1,0.0,1158,11570.0,0.0,R,2026-04-10 06:15:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.079,1,0.0,1159,,0.0,R,2026-04-10 06:15:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11590.0,0,0.0,0.08,1,0.0,1160,11590.0,0.0,R,2026-04-10 06:15:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11600.0,0,0.0,0.08,1,0.0,1161,11600.0,0.0,R,2026-04-10 06:15:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11610.0,0,0.0,0.079,1,0.0,1162,11610.0,0.0,R,2026-04-10 06:15:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11620.0,0,0.0,0.08,1,0.0,1163,11620.0,0.0,R,2026-04-10 06:16:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11630.0,0,0.0,0.08,1,0.0,1164,11630.0,0.0,R,2026-04-10 06:16:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.079,1,0.0,1165,,0.0,R,2026-04-10 06:16:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11650.0,0,0.0,0.079,1,0.0,1166,11650.0,0.0,R,2026-04-10 06:16:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11660.0,0,0.0,0.08,1,0.0,1167,11660.0,0.0,R,2026-04-10 06:16:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11670.0,0,0.0,0.079,1,0.0,1168,11670.0,0.0,R,2026-04-10 06:16:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11680.0,0,0.0,0.08,1,0.0,1169,11680.0,0.0,R,2026-04-10 06:17:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11690.0,0,0.0,0.08,1,0.0,1170,11690.0,0.0,R,2026-04-10 06:17:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.08,1,0.0,1171,,0.0,R,2026-04-10 06:17:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11710.0,0,0.0,0.08,1,0.0,1172,11710.0,0.0,R,2026-04-10 06:17:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11720.0,0,0.0,0.08,1,0.0,1173,11720.0,0.0,R,2026-04-10 06:17:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11730.0,0,0.0,0.08,1,0.0,1174,11730.0,0.0,R,2026-04-10 06:17:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11740.0,0,0.0,0.08,1,0.0,1175,11740.0,0.0,R,2026-04-10 06:18:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11750.0,0,0.0,0.08,1,0.0,1176,11750.0,0.0,R,2026-04-10 06:18:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.08,1,0.0,1177,,0.0,R,2026-04-10 06:18:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11770.0,0,0.0,0.08,1,0.0,1178,11770.0,0.0,R,2026-04-10 06:18:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11780.0,0,0.0,0.079,1,0.0,1179,11780.0,0.0,R,2026-04-10 06:18:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11790.0,0,0.0,0.08,1,0.0,1180,11790.0,0.0,R,2026-04-10 06:18:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11800.0,0,0.0,0.08,1,0.0,1181,11800.0,0.0,R,2026-04-10 06:19:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11810.0,0,0.0,0.08,1,0.0,1182,11810.0,0.0,R,2026-04-10 06:19:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.08,1,0.0,1183,,0.0,R,2026-04-10 06:19:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11830.0,0,0.0,0.08,1,0.0,1184,11830.0,0.0,R,2026-04-10 06:19:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11840.0,0,0.0,0.08,1,0.0,1185,11840.0,0.0,R,2026-04-10 06:19:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11850.0,0,0.0,0.08,1,0.0,1186,11850.0,0.0,R,2026-04-10 06:19:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11860.0,0,0.0,0.08,1,0.0,1187,11860.0,0.0,R,2026-04-10 06:20:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11870.0,0,0.0,0.08,1,0.0,1188,11870.0,0.0,R,2026-04-10 06:20:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.08,1,0.0,1189,,0.0,R,2026-04-10 06:20:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11890.0,0,0.0,0.08,1,0.0,1190,11890.0,0.0,R,2026-04-10 06:20:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11900.0,0,0.0,0.08,1,0.0,1191,11900.0,0.0,R,2026-04-10 06:20:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11910.0,0,0.0,0.08,1,0.0,1192,11910.0,0.0,R,2026-04-10 06:20:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11920.0,0,0.0,0.079,1,0.0,1193,11920.0,0.0,R,2026-04-10 06:21:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11930.0,0,0.0,0.08,1,0.0,1194,11930.0,0.0,R,2026-04-10 06:21:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.08,1,0.0,1195,,0.0,R,2026-04-10 06:21:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11950.0,0,0.0,0.08,1,0.0,1196,11950.0,0.0,R,2026-04-10 06:21:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11960.0,0,0.0,0.08,1,0.0,1197,11960.0,0.0,R,2026-04-10 06:21:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11970.0,0,0.0,0.08,1,0.0,1198,11970.0,0.0,R,2026-04-10 06:21:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11980.0,0,0.0,0.08,1,0.0,1199,11980.0,0.0,R,2026-04-10 06:22:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
11990.0,0,0.0,0.08,1,0.0,1200,11990.0,0.0,R,2026-04-10 06:22:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.08,1,0.0,1201,,0.0,R,2026-04-10 06:22:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
12010.0,0,0.0,0.08,1,0.0,1202,12010.0,0.0,R,2026-04-10 06:22:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
12020.0,0,0.0,0.08,1,0.0,1203,12020.0,0.0,R,2026-04-10 06:22:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
12030.0,0,0.0,0.08,1,0.0,1204,12030.0,0.0,R,2026-04-10 06:22:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
12040.0,0,0.0,0.08,1,0.0,1205,12040.0,0.0,R,2026-04-10 06:23:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
12050.0,0,0.0,0.08,1,0.0,1206,12050.0,0.0,R,2026-04-10 06:23:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.08,1,0.0,1207,,0.0,R,2026-04-10 06:23:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
12070.0,0,0.0,0.08,1,0.0,1208,12070.0,0.0,R,2026-04-10 06:23:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
12080.0,0,0.0,0.08,1,0.0,1209,12080.0,0.0,R,2026-04-10 06:23:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
12090.0,0,0.0,0.08,1,0.0,1210,12090.0,0.0,R,2026-04-10 06:23:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
12100.0,0,0.0,0.08,1,0.0,1211,12100.0,0.0,R,2026-04-10 06:24:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
12110.0,0,0.0,0.08,1,0.0,1212,12110.0,0.0,R,2026-04-10 06:24:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.08,1,0.0,1213,,0.0,R,2026-04-10 06:24:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
12130.0,0,0.0,0.08,1,0.0,1214,12130.0,0.0,R,2026-04-10 06:24:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
12140.0,0,0.0,0.08,1,0.0,1215,12140.0,0.0,R,2026-04-10 06:24:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
12150.0,0,0.0,0.08,1,0.0,1216,12150.0,0.0,R,2026-04-10 06:24:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
12160.0,0,0.0,0.08,1,0.0,1217,12160.0,0.0,R,2026-04-10 06:25:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
12170.0,0,0.0,0.08,1,0.0,1218,12170.0,0.0,R,2026-04-10 06:25:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.08,1,0.0,1219,,0.0,R,2026-04-10 06:25:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
12190.0,0,0.0,0.08,1,0.0,1220,12190.0,0.0,R,2026-04-10 06:25:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
12200.0,0,0.0,0.08,1,0.0,1221,12200.0,0.0,R,2026-04-10 06:25:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
12210.0,0,0.0,0.08,1,0.0,1222,12210.0,0.0,R,2026-04-10 06:25:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
12220.0,0,0.0,0.079,1,0.0,1223,12220.0,0.0,R,2026-04-10 06:26:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
12230.0,0,0.0,0.08,1,0.0,1224,12230.0,0.0,R,2026-04-10 06:26:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.079,1,0.0,1225,,0.0,R,2026-04-10 06:26:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
12250.0,0,0.0,0.08,1,0.0,1226,12250.0,0.0,R,2026-04-10 06:26:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
12260.0,0,0.0,0.08,1,0.0,1227,12260.0,0.0,R,2026-04-10 06:26:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
12270.0,0,0.0,0.08,1,0.0,1228,12270.0,0.0,R,2026-04-10 06:26:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
12280.0,0,0.0,0.08,1,0.0,1229,12280.0,0.0,R,2026-04-10 06:27:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
12290.0,0,0.0,0.08,1,0.0,1230,12290.0,0.0,R,2026-04-10 06:27:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.08,1,0.0,1231,,0.0,R,2026-04-10 06:27:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
12310.0,0,0.0,0.08,1,0.0,1232,12310.0,0.0,R,2026-04-10 06:27:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
12320.0,0,0.0,0.08,1,0.0,1233,12320.0,0.0,R,2026-04-10 06:27:44,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
12330.0,0,0.0,0.08,1,0.0,1234,12330.0,0.0,R,2026-04-10 06:27:54,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
12340.0,0,0.0,0.08,1,0.0,1235,12340.0,0.0,R,2026-04-10 06:28:04,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
12350.0,0,0.0,0.08,1,0.0,1236,12350.0,0.0,R,2026-04-10 06:28:14,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
,0,0.0,0.08,1,0.0,1237,,0.0,R,2026-04-10 06:28:24,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
12370.0,0,0.0,0.08,1,0.0,1238,12370.0,0.0,R,2026-04-10 06:28:34,0,0,0,0,0.0,0.0,,,,,0,0.0,0.0,rest
