2026-04-15 15:27:50 | INFO     | batteryplot | ============================================================
2026-04-15 15:27:50 | INFO     | batteryplot | Processing cell: P38_10L_N-Al_Formation_-_063  (/home/addyd/Projects/OBEC/dataProc/P38 10L N-Al Formation - 063.csv)
2026-04-15 15:27:50 | INFO     | batteryplot | ============================================================
2026-04-15 15:27:50 | INFO     | batteryplot | Loading CSV: /home/addyd/Projects/OBEC/dataProc/P38 10L N-Al Formation - 063.csv
2026-04-15 15:27:50 | INFO     | batteryplot | Header row detected at line 2 (0-indexed). 147 columns found.
2026-04-15 15:27:50 | INFO     | batteryplot | Header row at line 2; 147 columns detected.
2026-04-15 15:27:50 | WARNING  | batteryplot | Duplicate canonical mapping: raw column 'Step' (normalised: 'step') resolves to 'step_index', but this canonical name was already claimed by raw column 'Cycle C'.  Keeping the first occurrence.
2026-04-15 15:27:50 | WARNING  | batteryplot | Duplicate canonical mapping: raw column 'ESR' (normalised: 'esr') resolves to 'ac_impedance_ohm', but this canonical name was already claimed by raw column 'AC Imp (Ohms)'.  Keeping the first occurrence.
2026-04-15 15:27:50 | INFO     | batteryplot | Column mapping: 24 matched, 121 unmatched out of 147 total.
2026-04-15 15:27:50 | INFO     | batteryplot | 24 columns mapped, 123 unmapped (out of 147).
2026-04-15 15:27:51 | INFO     | batteryplot | Analysis DataFrame: 11973 rows × 24 canonical columns.
2026-04-15 15:27:51 | INFO     | batteryplot | Segment labelling: using step_type column for 11972 / 11973 rows.
2026-04-15 15:27:51 | INFO     | batteryplot | Segment counts: {'rest': 8672, 'charge': 3163, 'discharge': 138}
2026-04-15 15:27:51 | INFO     | batteryplot | Cycle summary computed: 4 cycles, columns: ['cycle_index', 'charge_capacity_ah', 'discharge_capacity_ah', 'charge_energy_wh', 'discharge_energy_wh', 'coulombic_efficiency_pct', 'energy_efficiency_pct', 'mean_dcir_ohm', 'mean_ac_impedance_ohm', 'mean_temperature_c', 'capacity_retention_pct']
2026-04-15 15:27:51 | INFO     | batteryplot | Detected 0 pulse segments.
2026-04-15 15:27:51 | INFO     | batteryplot | Plot availability: 12 / 15 plots available.
2026-04-15 15:27:51 | WARNING  | batteryplot.plots.voltage_profiles | Cycle 3 has fewer than 2 data points — skipping.
2026-04-15 15:27:52 | WARNING  | batteryplot.plots.cycle_summary | plot_coulombic_efficiency: missing columns ['coulombic_efficiency'] — placeholder
2026-04-15 15:27:56 | INFO     | batteryplot | Exporting Excel workbook: dataProc/output/P38_10L_N-Al_Formation_-_063/data/P38_10L_N-Al_Formation_-_063.xlsx
2026-04-15 15:28:02 | INFO     | batteryplot | Excel workbook written: dataProc/output/P38_10L_N-Al_Formation_-_063/data/P38_10L_N-Al_Formation_-_063.xlsx (sheets: column_map, metadata, cleaned_timeseries, cycle_summary, [no] pulse_events, derived_metrics, plot_availability)
2026-04-15 15:28:02 | INFO     | batteryplot | Saved cleaned_timeseries.csv (11973 rows)
2026-04-15 15:28:02 | INFO     | batteryplot | Saved cycle_summary.csv (4 cycles)
2026-04-15 15:28:02 | INFO     | batteryplot | Cell P38_10L_N-Al_Formation_-_063: 4 cycles, 11973 data points, 3 real plots, 10 placeholders.
